rate_date,currency,rate_per_eur
2022-06-02,USD,1.267558
2022-06-03,CHF,0.965093
2022-06-03,GBP,0.805272
2022-06-03,USD,1.266449
2022-06-06,CHF,0.962891
2022-06-06,GBP,0.807523
2022-06-06,USD,1.270231
2022-06-07,CHF,0.963026
2022-06-07,GBP,0.807201
2022-06-07,USD,1.276755
2022-06-08,CHF,0.961076
2022-06-08,GBP,0.816599
2022-06-08,USD,1.277300
2022-06-09,CHF,0.962431
2022-06-09,GBP,0.815972
2022-06-09,USD,1.274021
2022-06-10,CHF,0.961953
2022-06-10,GBP,0.816022
2022-06-10,USD,1.272350
2022-06-13,CHF,0.961768
2022-06-13,GBP,0.808633
2022-06-13,USD,1.268160
2022-06-14,CHF,0.961884
2022-06-14,GBP,0.804921
2022-06-14,USD,1.274976
2022-06-15,CHF,0.965079
2022-06-15,GBP,0.802536
2022-06-15,USD,1.267203
2022-06-16,CHF,0.966456
2022-06-16,GBP,0.807208
2022-06-16,USD,1.272566
2022-06-17,CHF,0.966761
2022-06-17,GBP,0.804454
2022-06-17,USD,1.271801
2022-06-20,CHF,0.966888
2022-06-20,GBP,0.802139
2022-06-20,USD,1.275275
2022-06-21,CHF,0.969683
2022-06-21,GBP,0.803601
2022-06-21,USD,1.273929
2022-06-22,CHF,0.971554
2022-06-22,GBP,0.797799
2022-06-22,USD,1.273447
2022-06-23,CHF,0.974142
2022-06-23,GBP,0.797358
2022-06-23,USD,1.262590
2022-06-24,CHF,0.974825
2022-06-24,GBP,0.796965
2022-06-24,USD,1.266627
2022-06-27,CHF,0.972490
2022-06-27,GBP,0.795048
2022-06-27,USD,1.262292
2022-06-28,CHF,0.974742
2022-06-28,GBP,0.792868
2022-06-28,USD,1.258058
2022-06-29,CHF,0.976465
2022-06-29,GBP,0.790259
2022-06-29,USD,1.253027
2022-06-30,CHF,0.976964
2022-06-30,GBP,0.789876
2022-06-30,USD,1.246250
2022-07-01,CHF,0.979692
2022-07-01,GBP,0.792486
2022-07-01,USD,1.237083
2022-07-04,CHF,0.981459
2022-07-04,GBP,0.794782
2022-07-04,USD,1.244705
2022-07-05,CHF,0.982766
2022-07-05,GBP,0.796839
2022-07-05,USD,1.249142
2022-07-06,CHF,0.987372
2022-07-06,GBP,0.799949
2022-07-06,USD,1.253838
2022-07-07,CHF,0.987842
2022-07-07,GBP,0.795941
2022-07-07,USD,1.248444
2022-07-08,CHF,0.989199
2022-07-08,GBP,0.795242
2022-07-08,USD,1.255292
2022-07-11,CHF,0.991453
2022-07-11,GBP,0.794021
2022-07-11,USD,1.252564
2022-07-12,CHF,0.991455
2022-07-12,GBP,0.788744
2022-07-12,USD,1.259474
2022-07-13,CHF,0.991893
2022-07-13,GBP,0.791011
2022-07-13,USD,1.262665
2022-07-14,CHF,0.988544
2022-07-14,GBP,0.792106
2022-07-14,USD,1.268763
2022-07-15,CHF,0.990717
2022-07-15,GBP,0.793680
2022-07-15,USD,1.268199
2022-07-18,CHF,0.993525
2022-07-18,GBP,0.789766
2022-07-18,USD,1.271246
2022-07-19,CHF,0.993587
2022-07-19,GBP,0.791395
2022-07-19,USD,1.267304
2022-07-20,CHF,0.997158
2022-07-20,GBP,0.789605
2022-07-20,USD,1.263014
2022-07-21,CHF,0.994184
2022-07-21,GBP,0.789364
2022-07-21,USD,1.266130
2022-07-22,CHF,0.993277
2022-07-22,GBP,0.790535
2022-07-22,USD,1.267634
2022-07-25,CHF,0.992446
2022-07-25,GBP,0.792582
2022-07-25,USD,1.264998
2022-07-26,CHF,0.995676
2022-07-26,GBP,0.792957
2022-07-26,USD,1.258528
2022-07-27,CHF,0.998088
2022-07-27,GBP,0.797456
2022-07-27,USD,1.246107
2022-07-28,CHF,0.994639
2022-07-28,GBP,0.798112
2022-07-28,USD,1.238216
2022-07-29,CHF,0.994111
2022-07-29,GBP,0.792202
2022-07-29,USD,1.233274
2022-08-01,CHF,0.994439
2022-08-01,GBP,0.789247
2022-08-01,USD,1.236499
2022-08-02,CHF,0.997161
2022-08-02,GBP,0.787342
2022-08-02,USD,1.233583
2022-08-03,CHF,0.997194
2022-08-03,GBP,0.787910
2022-08-03,USD,1.234171
2022-08-04,CHF,0.996852
2022-08-04,GBP,0.788176
2022-08-04,USD,1.235621
2022-08-05,CHF,0.999811
2022-08-05,GBP,0.786409
2022-08-05,USD,1.232150
2022-08-08,CHF,1.000761
2022-08-08,GBP,0.783626
2022-08-08,USD,1.230229
2022-08-09,CHF,1.005135
2022-08-09,GBP,0.785881
2022-08-09,USD,1.222460
2022-08-10,CHF,1.006539
2022-08-10,GBP,0.787896
2022-08-10,USD,1.224271
2022-08-11,CHF,1.004483
2022-08-11,GBP,0.788463
2022-08-11,USD,1.220220
2022-08-12,CHF,1.002861
2022-08-12,GBP,0.787795
2022-08-12,USD,1.222338
2022-08-15,CHF,1.003157
2022-08-15,GBP,0.786733
2022-08-15,USD,1.215472
2022-08-16,CHF,1.000965
2022-08-16,GBP,0.792546
2022-08-16,USD,1.218327
2022-08-17,CHF,0.999577
2022-08-17,GBP,0.790302
2022-08-17,USD,1.213218
2022-08-18,CHF,0.998106
2022-08-18,GBP,0.789177
2022-08-18,USD,1.210304
2022-08-19,CHF,0.996358
2022-08-19,GBP,0.788963
2022-08-19,USD,1.204603
2022-08-22,CHF,1.000077
2022-08-22,GBP,0.789712
2022-08-22,USD,1.202748
2022-08-23,CHF,1.000289
2022-08-23,GBP,0.794436
2022-08-23,USD,1.209012
2022-08-24,CHF,1.002387
2022-08-24,GBP,0.794652
2022-08-24,USD,1.215427
2022-08-25,CHF,1.005917
2022-08-25,GBP,0.790857
2022-08-25,USD,1.226430
2022-08-26,CHF,1.008242
2022-08-26,GBP,0.790255
2022-08-26,USD,1.225988
2022-08-29,CHF,1.003048
2022-08-29,GBP,0.791822
2022-08-29,USD,1.227090
2022-08-30,CHF,1.000720
2022-08-30,GBP,0.792266
2022-08-30,USD,1.227294
2022-08-31,CHF,1.001054
2022-08-31,GBP,0.797637
2022-08-31,USD,1.226644
2022-09-01,CHF,1.000585
2022-09-01,GBP,0.796030
2022-09-01,USD,1.218964
2022-09-02,CHF,1.000017
2022-09-02,GBP,0.792611
2022-09-02,USD,1.218551
2022-09-05,CHF,0.998602
2022-09-05,GBP,0.789571
2022-09-05,USD,1.210666
2022-09-06,CHF,0.996134
2022-09-06,GBP,0.789724
2022-09-06,USD,1.218831
2022-09-07,CHF,0.997742
2022-09-07,GBP,0.792409
2022-09-07,USD,1.212649
2022-09-08,CHF,0.998000
2022-09-08,GBP,0.790293
2022-09-08,USD,1.206406
2022-09-09,CHF,0.998508
2022-09-09,GBP,0.790923
2022-09-09,USD,1.200903
2022-09-12,CHF,0.997855
2022-09-12,GBP,0.793825
2022-09-12,USD,1.197758
2022-09-13,CHF,0.999126
2022-09-13,GBP,0.793636
2022-09-13,USD,1.189643
2022-09-14,CHF,0.999862
2022-09-14,GBP,0.789646
2022-09-14,USD,1.189955
2022-09-15,CHF,1.002827
2022-09-15,GBP,0.791514
2022-09-15,USD,1.190236
2022-09-16,CHF,1.001164
2022-09-16,GBP,0.792882
2022-09-16,USD,1.183073
2022-09-19,CHF,1.000342
2022-09-19,GBP,0.793749
2022-09-19,USD,1.186260
2022-09-20,CHF,1.001440
2022-09-20,GBP,0.793091
2022-09-20,USD,1.185812
2022-09-21,CHF,0.999166
2022-09-21,GBP,0.790722
2022-09-21,USD,1.189746
2022-09-22,CHF,1.000359
2022-09-22,GBP,0.791516
2022-09-22,USD,1.186534
2022-09-23,CHF,0.999356
2022-09-23,GBP,0.792486
2022-09-23,USD,1.199658
2022-09-26,CHF,1.003798
2022-09-26,GBP,0.789832
2022-09-26,USD,1.198858
2022-09-27,CHF,1.000708
2022-09-27,GBP,0.786120
2022-09-27,USD,1.198840
2022-09-28,CHF,0.998078
2022-09-28,GBP,0.784382
2022-09-28,USD,1.202875
2022-09-29,CHF,1.000522
2022-09-29,GBP,0.785127
2022-09-29,USD,1.209071
2022-09-30,CHF,1.001276
2022-09-30,GBP,0.783810
2022-09-30,USD,1.204140
2022-10-03,CHF,0.998494
2022-10-03,GBP,0.784024
2022-10-03,USD,1.207040
2022-10-04,CHF,0.998868
2022-10-04,GBP,0.782594
2022-10-04,USD,1.209672
2022-10-05,CHF,0.998808
2022-10-05,GBP,0.782712
2022-10-05,USD,1.211933
2022-10-06,CHF,1.004840
2022-10-06,GBP,0.779969
2022-10-06,USD,1.208740
2022-10-07,CHF,1.001766
2022-10-07,GBP,0.779720
2022-10-07,USD,1.217134
2022-10-10,CHF,1.002769
2022-10-10,GBP,0.782212
2022-10-10,USD,1.210689
2022-10-11,CHF,1.001410
2022-10-11,GBP,0.782539
2022-10-11,USD,1.212614
2022-10-12,CHF,1.001426
2022-10-12,GBP,0.781706
2022-10-12,USD,1.212043
2022-10-13,CHF,1.003488
2022-10-13,GBP,0.778977
2022-10-13,USD,1.208958
2022-10-14,CHF,1.003264
2022-10-14,GBP,0.779691
2022-10-14,USD,1.215174
2022-10-17,CHF,1.005396
2022-10-17,GBP,0.780215
2022-10-17,USD,1.216039
2022-10-18,CHF,1.005978
2022-10-18,GBP,0.777537
2022-10-18,USD,1.214210
2022-10-19,CHF,1.007475
2022-10-19,GBP,0.775694
2022-10-19,USD,1.212228
2022-10-20,CHF,1.005078
2022-10-20,GBP,0.776162
2022-10-20,USD,1.210882
2022-10-21,CHF,1.001655
2022-10-21,GBP,0.778725
2022-10-21,USD,1.215770
2022-10-24,CHF,0.998717
2022-10-24,GBP,0.776788
2022-10-24,USD,1.213880
2022-10-25,CHF,0.996032
2022-10-25,GBP,0.773270
2022-10-25,USD,1.210065
2022-10-26,CHF,0.995708
2022-10-26,GBP,0.776223
2022-10-26,USD,1.213593
2022-10-27,CHF,0.994470
2022-10-27,GBP,0.778366
2022-10-27,USD,1.209468
2022-10-28,CHF,0.997039
2022-10-28,GBP,0.779757
2022-10-28,USD,1.211328
2022-10-31,CHF,0.996865
2022-10-31,GBP,0.778635
2022-10-31,USD,1.217154
2022-11-01,CHF,0.994065
2022-11-01,GBP,0.775936
2022-11-01,USD,1.223927
2022-11-02,CHF,0.994348
2022-11-02,GBP,0.772243
2022-11-02,USD,1.219772
2022-11-03,CHF,0.992815
2022-11-03,GBP,0.772542
2022-11-03,USD,1.222567
2022-11-04,CHF,0.993431
2022-11-04,GBP,0.771962
2022-11-04,USD,1.221544
2022-11-07,CHF,0.993361
2022-11-07,GBP,0.769873
2022-11-07,USD,1.216603
2022-11-08,CHF,1.000175
2022-11-08,GBP,0.771586
2022-11-08,USD,1.216895
2022-11-09,CHF,0.999857
2022-11-09,GBP,0.773459
2022-11-09,USD,1.216826
2022-11-10,CHF,1.002657
2022-11-10,GBP,0.776756
2022-11-10,USD,1.219083
2022-11-11,CHF,1.000917
2022-11-11,GBP,0.774286
2022-11-11,USD,1.228773
2022-11-14,CHF,0.996644
2022-11-14,GBP,0.774056
2022-11-14,USD,1.221545
2022-11-15,CHF,0.998193
2022-11-15,GBP,0.773478
2022-11-15,USD,1.223806
2022-11-16,CHF,1.001025
2022-11-16,GBP,0.775272
2022-11-16,USD,1.226374
2022-11-17,CHF,1.001014
2022-11-17,GBP,0.774592
2022-11-17,USD,1.217589
2022-11-18,CHF,0.997765
2022-11-18,GBP,0.775541
2022-11-18,USD,1.210939
2022-11-21,CHF,1.001095
2022-11-21,GBP,0.774446
2022-11-21,USD,1.216196
2022-11-22,CHF,0.999926
2022-11-22,GBP,0.775864
2022-11-22,USD,1.216585
2022-11-23,CHF,0.994531
2022-11-23,GBP,0.778318
2022-11-23,USD,1.214636
2022-11-24,CHF,0.991630
2022-11-24,GBP,0.776412
2022-11-24,USD,1.210982
2022-11-25,CHF,0.992710
2022-11-25,GBP,0.770331
2022-11-25,USD,1.217136
2022-11-28,CHF,0.991491
2022-11-28,GBP,0.769140
2022-11-28,USD,1.225712
2022-11-29,CHF,0.990391
2022-11-29,GBP,0.770622
2022-11-29,USD,1.227227
2022-11-30,CHF,0.990457
2022-11-30,GBP,0.774304
2022-11-30,USD,1.229656
2022-12-01,CHF,0.988637
2022-12-01,GBP,0.777193
2022-12-01,USD,1.226551
2022-12-02,CHF,0.986613
2022-12-02,GBP,0.776220
2022-12-02,USD,1.227958
2022-12-05,CHF,0.990267
2022-12-05,GBP,0.775520
2022-12-05,USD,1.222505
2022-12-06,CHF,0.990785
2022-12-06,GBP,0.778579
2022-12-06,USD,1.228472
2022-12-07,CHF,0.990975
2022-12-07,GBP,0.782022
2022-12-07,USD,1.235307
2022-12-08,CHF,0.991418
2022-12-08,GBP,0.786172
2022-12-08,USD,1.225419
2022-12-09,CHF,0.988900
2022-12-09,GBP,0.784332
2022-12-09,USD,1.226777
2022-12-12,CHF,0.990632
2022-12-12,GBP,0.789601
2022-12-12,USD,1.225909
2022-12-13,CHF,0.989831
2022-12-13,GBP,0.786158
2022-12-13,USD,1.228107
2022-12-14,CHF,0.986431
2022-12-14,GBP,0.782094
2022-12-14,USD,1.228029
2022-12-15,CHF,0.982986
2022-12-15,GBP,0.781321
2022-12-15,USD,1.221405
2022-12-16,CHF,0.982599
2022-12-16,GBP,0.785542
2022-12-16,USD,1.219591
2022-12-19,CHF,0.981986
2022-12-19,GBP,0.786562
2022-12-19,USD,1.209320
2022-12-20,CHF,0.981655
2022-12-20,GBP,0.787598
2022-12-20,USD,1.205822
2022-12-21,CHF,0.984310
2022-12-21,GBP,0.786513
2022-12-21,USD,1.203984
2022-12-22,CHF,0.983862
2022-12-22,GBP,0.786668
2022-12-22,USD,1.207373
2022-12-23,CHF,0.985073
2022-12-23,GBP,0.789778
2022-12-23,USD,1.210849
2022-12-26,CHF,0.982371
2022-12-26,GBP,0.792300
2022-12-26,USD,1.211392
2022-12-27,CHF,0.985233
2022-12-27,GBP,0.791607
2022-12-27,USD,1.210055
2022-12-28,CHF,0.988065
2022-12-28,GBP,0.793005
2022-12-28,USD,1.202630
2022-12-29,CHF,0.982493
2022-12-29,GBP,0.795666
2022-12-29,USD,1.202586
2022-12-30,CHF,0.985647
2022-12-30,GBP,0.795146
2022-12-30,USD,1.206536
2023-01-02,CHF,0.987048
2023-01-02,GBP,0.791548
2023-01-02,USD,1.204770
2023-01-03,CHF,0.986640
2023-01-03,GBP,0.790606
2023-01-03,USD,1.211460
2023-01-04,CHF,0.987503
2023-01-04,GBP,0.789146
2023-01-04,USD,1.204770
2023-01-05,CHF,0.987516
2023-01-05,GBP,0.792987
2023-01-05,USD,1.211534
2023-01-06,CHF,0.984965
2023-01-06,GBP,0.791804
2023-01-06,USD,1.203071
2023-01-09,CHF,0.987968
2023-01-09,GBP,0.791225
2023-01-09,USD,1.210243
2023-01-10,CHF,0.988152
2023-01-10,GBP,0.787655
2023-01-10,USD,1.209491
2023-01-11,CHF,0.990179
2023-01-11,GBP,0.785726
2023-01-11,USD,1.203440
2023-01-12,CHF,0.994350
2023-01-12,GBP,0.782336
2023-01-12,USD,1.199413
2023-01-13,CHF,0.993154
2023-01-13,GBP,0.777974
2023-01-13,USD,1.193585
2023-01-16,CHF,0.994056
2023-01-16,GBP,0.780370
2023-01-16,USD,1.178698
2023-01-17,CHF,0.996253
2023-01-17,GBP,0.781272
2023-01-17,USD,1.178061
2023-01-18,CHF,0.994356
2023-01-18,GBP,0.786030
2023-01-18,USD,1.179312
2023-01-19,CHF,0.995594
2023-01-19,GBP,0.788748
2023-01-19,USD,1.168214
2023-01-20,CHF,0.996369
2023-01-20,GBP,0.789085
2023-01-20,USD,1.171153
2023-01-23,CHF,0.996328
2023-01-23,GBP,0.792194
2023-01-23,USD,1.182770
2023-01-24,CHF,0.993366
2023-01-24,GBP,0.791475
2023-01-24,USD,1.173141
2023-01-25,CHF,0.991467
2023-01-25,GBP,0.788089
2023-01-25,USD,1.171851
2023-01-26,CHF,0.992955
2023-01-26,GBP,0.783286
2023-01-26,USD,1.172892
2023-01-27,CHF,0.991561
2023-01-27,GBP,0.783108
2023-01-27,USD,1.174369
2023-01-30,CHF,0.989992
2023-01-30,GBP,0.779258
2023-01-30,USD,1.186707
2023-01-31,CHF,0.988186
2023-01-31,GBP,0.780589
2023-01-31,USD,1.177887
2023-02-01,CHF,0.989754
2023-02-01,GBP,0.779257
2023-02-01,USD,1.176412
2023-02-02,CHF,0.987859
2023-02-02,GBP,0.780311
2023-02-02,USD,1.170242
2023-02-03,CHF,0.988491
2023-02-03,GBP,0.781396
2023-02-03,USD,1.165265
2023-02-06,CHF,0.988643
2023-02-06,GBP,0.784362
2023-02-06,USD,1.163310
2023-02-07,CHF,0.993210
2023-02-07,GBP,0.779748
2023-02-07,USD,1.167375
2023-02-08,CHF,0.989956
2023-02-08,GBP,0.783055
2023-02-08,USD,1.164904
2023-02-09,CHF,0.988017
2023-02-09,GBP,0.781184
2023-02-09,USD,1.168586
2023-02-10,CHF,0.988732
2023-02-10,GBP,0.777109
2023-02-10,USD,1.165645
2023-02-13,CHF,0.989779
2023-02-13,GBP,0.779838
2023-02-13,USD,1.169868
2023-02-14,CHF,0.989150
2023-02-14,GBP,0.779841
2023-02-14,USD,1.163524
2023-02-15,CHF,0.987176
2023-02-15,GBP,0.783429
2023-02-15,USD,1.159704
2023-02-16,CHF,0.985678
2023-02-16,GBP,0.781900
2023-02-16,USD,1.150484
2023-02-17,CHF,0.988622
2023-02-17,GBP,0.780784
2023-02-17,USD,1.149465
2023-02-20,CHF,0.990116
2023-02-20,GBP,0.783444
2023-02-20,USD,1.152189
2023-02-21,CHF,0.990713
2023-02-21,GBP,0.780415
2023-02-21,USD,1.158347
2023-02-22,CHF,0.995054
2023-02-22,GBP,0.780589
2023-02-22,USD,1.162487
2023-02-23,CHF,0.994496
2023-02-23,GBP,0.784775
2023-02-23,USD,1.157634
2023-02-24,CHF,0.998604
2023-02-24,GBP,0.781198
2023-02-24,USD,1.146632
2023-02-27,CHF,0.996659
2023-02-27,GBP,0.780854
2023-02-27,USD,1.141743
2023-02-28,CHF,1.000396
2023-02-28,GBP,0.782993
2023-02-28,USD,1.142057
2023-03-01,CHF,0.998149
2023-03-01,GBP,0.781431
2023-03-01,USD,1.146964
2023-03-02,CHF,0.995845
2023-03-02,GBP,0.783776
2023-03-02,USD,1.141716
2023-03-03,CHF,0.994192
2023-03-03,GBP,0.786848
2023-03-03,USD,1.148914
2023-03-06,CHF,0.993980
2023-03-06,GBP,0.784087
2023-03-06,USD,1.153133
2023-03-07,CHF,0.992741
2023-03-07,GBP,0.783652
2023-03-07,USD,1.156245
2023-03-08,CHF,0.994006
2023-03-08,GBP,0.780928
2023-03-08,USD,1.154722
2023-03-09,CHF,0.992320
2023-03-09,GBP,0.781715
2023-03-09,USD,1.156946
2023-03-10,CHF,0.994305
2023-03-10,GBP,0.781288
2023-03-10,USD,1.154092
2023-03-13,CHF,0.994940
2023-03-13,GBP,0.778513
2023-03-13,USD,1.152576
2023-03-14,CHF,0.993113
2023-03-14,GBP,0.776624
2023-03-14,USD,1.149554
2023-03-15,CHF,0.991588
2023-03-15,GBP,0.775535
2023-03-15,USD,1.148389
2023-03-16,CHF,0.988637
2023-03-16,GBP,0.772694
2023-03-16,USD,1.152174
2023-03-17,CHF,0.987071
2023-03-17,GBP,0.776769
2023-03-17,USD,1.148445
2023-03-20,CHF,0.990549
2023-03-20,GBP,0.777542
2023-03-20,USD,1.141788
2023-03-21,CHF,0.988644
2023-03-21,GBP,0.776365
2023-03-21,USD,1.143043
2023-03-22,CHF,0.989529
2023-03-22,GBP,0.774146
2023-03-22,USD,1.135500
2023-03-23,CHF,0.988293
2023-03-23,GBP,0.777464
2023-03-23,USD,1.142495
2023-03-24,CHF,0.988316
2023-03-24,GBP,0.776319
2023-03-24,USD,1.148520
2023-03-27,CHF,0.985142
2023-03-27,GBP,0.775664
2023-03-27,USD,1.146291
2023-03-28,CHF,0.979947
2023-03-28,GBP,0.776723
2023-03-28,USD,1.149292
2023-03-29,CHF,0.979581
2023-03-29,GBP,0.776418
2023-03-29,USD,1.153515
2023-03-30,CHF,0.978545
2023-03-30,GBP,0.772878
2023-03-30,USD,1.154155
2023-03-31,CHF,0.977044
2023-03-31,GBP,0.771636
2023-03-31,USD,1.160171
2023-04-03,CHF,0.971652
2023-04-03,GBP,0.774787
2023-04-03,USD,1.156203
2023-04-04,CHF,0.972415
2023-04-04,GBP,0.774583
2023-04-04,USD,1.146012
2023-04-05,CHF,0.974513
2023-04-05,GBP,0.771190
2023-04-05,USD,1.142846
2023-04-06,CHF,0.976356
2023-04-06,GBP,0.770732
2023-04-06,USD,1.142019
2023-04-07,CHF,0.974107
2023-04-07,GBP,0.775020
2023-04-07,USD,1.137995
2023-04-10,CHF,0.975060
2023-04-10,GBP,0.778234
2023-04-10,USD,1.141690
2023-04-11,CHF,0.978795
2023-04-11,GBP,0.778813
2023-04-11,USD,1.141722
2023-04-12,CHF,0.978950
2023-04-12,GBP,0.783865
2023-04-12,USD,1.139821
2023-04-13,CHF,0.981632
2023-04-13,GBP,0.786527
2023-04-13,USD,1.141558
2023-04-14,CHF,0.983424
2023-04-14,GBP,0.780183
2023-04-14,USD,1.144812
2023-04-17,CHF,0.982073
2023-04-17,GBP,0.779330
2023-04-17,USD,1.144948
2023-04-18,CHF,0.979880
2023-04-18,GBP,0.778950
2023-04-18,USD,1.137051
2023-04-19,CHF,0.979272
2023-04-19,GBP,0.780647
2023-04-19,USD,1.133465
2023-04-20,CHF,0.975604
2023-04-20,GBP,0.778974
2023-04-20,USD,1.130019
2023-04-21,CHF,0.980908
2023-04-21,GBP,0.780685
2023-04-21,USD,1.131158
2023-04-24,CHF,0.979958
2023-04-24,GBP,0.786005
2023-04-24,USD,1.130892
2023-04-25,CHF,0.981246
2023-04-25,GBP,0.787623
2023-04-25,USD,1.138028
2023-04-26,CHF,0.982167
2023-04-26,GBP,0.787379
2023-04-26,USD,1.137508
2023-04-27,CHF,0.980688
2023-04-27,GBP,0.787654
2023-04-27,USD,1.141946
2023-04-28,CHF,0.981642
2023-04-28,GBP,0.786850
2023-04-28,USD,1.137453
2023-05-01,CHF,0.983189
2023-05-01,GBP,0.787948
2023-05-01,USD,1.133900
2023-05-02,CHF,0.981810
2023-05-02,GBP,0.786055
2023-05-02,USD,1.137804
2023-05-03,CHF,0.981213
2023-05-03,GBP,0.784787
2023-05-03,USD,1.135020
2023-05-04,CHF,0.976262
2023-05-04,GBP,0.785021
2023-05-04,USD,1.146328
2023-05-05,CHF,0.974699
2023-05-05,GBP,0.787290
2023-05-05,USD,1.145292
2023-05-08,CHF,0.971571
2023-05-08,GBP,0.784043
2023-05-08,USD,1.142084
2023-05-09,CHF,0.970988
2023-05-09,GBP,0.782643
2023-05-09,USD,1.144592
2023-05-10,CHF,0.967956
2023-05-10,GBP,0.780031
2023-05-10,USD,1.141116
2023-05-11,CHF,0.971319
2023-05-11,GBP,0.779007
2023-05-11,USD,1.143811
2023-05-12,CHF,0.972271
2023-05-12,GBP,0.777876
2023-05-12,USD,1.138648
2023-05-15,CHF,0.970881
2023-05-15,GBP,0.776139
2023-05-15,USD,1.139636
2023-05-16,CHF,0.969271
2023-05-16,GBP,0.779841
2023-05-16,USD,1.130958
2023-05-17,CHF,0.968855
2023-05-17,GBP,0.777924
2023-05-17,USD,1.119499
2023-05-18,CHF,0.969644
2023-05-18,GBP,0.776400
2023-05-18,USD,1.121648
2023-05-19,CHF,0.968267
2023-05-19,GBP,0.776880
2023-05-19,USD,1.123117
2023-05-22,CHF,0.965178
2023-05-22,GBP,0.777843
2023-05-22,USD,1.125013
2023-05-23,CHF,0.964638
2023-05-23,GBP,0.780091
2023-05-23,USD,1.125304
2023-05-24,CHF,0.967087
2023-05-24,GBP,0.776387
2023-05-24,USD,1.124195
2023-05-25,CHF,0.969198
2023-05-25,GBP,0.774544
2023-05-25,USD,1.122878
2023-05-26,CHF,0.970811
2023-05-26,GBP,0.779038
2023-05-26,USD,1.122680
2023-05-29,CHF,0.969848
2023-05-29,GBP,0.782955
2023-05-29,USD,1.123787
2023-05-30,CHF,0.971843
2023-05-30,GBP,0.781905
2023-05-30,USD,1.124893
2023-05-31,CHF,0.971308
2023-05-31,GBP,0.779975
2023-05-31,USD,1.122291
2023-06-01,CHF,0.974129
2023-06-01,GBP,0.779789
2023-06-01,USD,1.129388
2023-06-02,CHF,0.973015
2023-06-02,GBP,0.780698
2023-06-02,USD,1.128463
2023-06-05,CHF,0.972812
2023-06-05,GBP,0.782689
2023-06-05,USD,1.132025
2023-06-06,CHF,0.973043
2023-06-06,GBP,0.781202
2023-06-06,USD,1.138220
2023-06-07,CHF,0.974343
2023-06-07,GBP,0.783031
2023-06-07,USD,1.131643
2023-06-08,CHF,0.973629
2023-06-08,GBP,0.778863
2023-06-08,USD,1.137078
2023-06-09,CHF,0.971614
2023-06-09,GBP,0.778879
2023-06-09,USD,1.146003
2023-06-12,CHF,0.967947
2023-06-12,GBP,0.781022
2023-06-12,USD,1.146492
2023-06-13,CHF,0.969377
2023-06-13,GBP,0.772562
2023-06-13,USD,1.137952
2023-06-14,CHF,0.969057
2023-06-14,GBP,0.773368
2023-06-14,USD,1.140680
2023-06-15,CHF,0.968923
2023-06-15,GBP,0.773124
2023-06-15,USD,1.141413
2023-06-16,CHF,0.973138
2023-06-16,GBP,0.772093
2023-06-16,USD,1.139063
2023-06-19,CHF,0.977397
2023-06-19,GBP,0.771878
2023-06-19,USD,1.133432
2023-06-20,CHF,0.977686
2023-06-20,GBP,0.773169
2023-06-20,USD,1.127869
2023-06-21,CHF,0.976362
2023-06-21,GBP,0.770671
2023-06-21,USD,1.121691
2023-06-22,CHF,0.974489
2023-06-22,GBP,0.771774
2023-06-22,USD,1.116424
2023-06-23,CHF,0.972774
2023-06-23,GBP,0.769464
2023-06-23,USD,1.111100
2023-06-26,CHF,0.974353
2023-06-26,GBP,0.771297
2023-06-26,USD,1.114797
2023-06-27,CHF,0.974985
2023-06-27,GBP,0.771463
2023-06-27,USD,1.116359
2023-06-28,CHF,0.972142
2023-06-28,GBP,0.770036
2023-06-28,USD,1.108692
2023-06-29,CHF,0.976192
2023-06-29,GBP,0.774733
2023-06-29,USD,1.112071
2023-06-30,CHF,0.979937
2023-06-30,GBP,0.775565
2023-06-30,USD,1.108023
2023-07-03,CHF,0.982881
2023-07-03,GBP,0.773141
2023-07-03,USD,1.107789
2023-07-04,CHF,0.983484
2023-07-04,GBP,0.772422
2023-07-04,USD,1.106350
2023-07-05,CHF,0.981990
2023-07-05,GBP,0.768195
2023-07-05,USD,1.105159
2023-07-06,CHF,0.983800
2023-07-06,GBP,0.768871
2023-07-06,USD,1.109081
2023-07-07,CHF,0.985614
2023-07-07,GBP,0.763158
2023-07-07,USD,1.105198
2023-07-10,CHF,0.983672
2023-07-10,GBP,0.764468
2023-07-10,USD,1.102945
2023-07-11,CHF,0.986128
2023-07-11,GBP,0.765162
2023-07-11,USD,1.103010
2023-07-12,CHF,0.986315
2023-07-12,GBP,0.764204
2023-07-12,USD,1.103858
2023-07-13,CHF,0.986883
2023-07-13,GBP,0.759379
2023-07-13,USD,1.107241
2023-07-14,CHF,0.985888
2023-07-14,GBP,0.759760
2023-07-14,USD,1.111368
2023-07-17,CHF,0.984193
2023-07-17,GBP,0.755255
2023-07-17,USD,1.112276
2023-07-18,CHF,0.983451
2023-07-18,GBP,0.754193
2023-07-18,USD,1.106501
2023-07-19,CHF,0.983960
2023-07-19,GBP,0.751118
2023-07-19,USD,1.109985
2023-07-20,CHF,0.983910
2023-07-20,GBP,0.753655
2023-07-20,USD,1.110698
2023-07-21,CHF,0.986816
2023-07-21,GBP,0.757459
2023-07-21,USD,1.109148
2023-07-24,CHF,0.990262
2023-07-24,GBP,0.754748
2023-07-24,USD,1.108750
