rate_date,currency,rate_per_eur
2026-06-02,USD,1.117215
2026-06-03,CHF,0.965093
2026-06-03,GBP,0.727922
2026-06-03,USD,1.111456
2026-06-04,CHF,0.962891
2026-06-04,GBP,0.729660
2026-06-04,USD,1.108847
2026-06-05,CHF,0.963026
2026-06-05,GBP,0.730418
2026-06-05,USD,1.108822
2026-06-08,CHF,0.961076
2026-06-08,GBP,0.732252
2026-06-08,USD,1.112169
2026-06-09,CHF,0.962431
2026-06-09,GBP,0.733971
2026-06-09,USD,1.113405
2026-06-10,CHF,0.961953
2026-06-10,GBP,0.736324
2026-06-10,USD,1.113227
2026-06-11,CHF,0.961768
2026-06-11,GBP,0.731448
2026-06-11,USD,1.103357
2026-06-12,CHF,0.961884
2026-06-12,GBP,0.733151
2026-06-12,USD,1.098096
2026-06-15,CHF,0.965079
2026-06-15,GBP,0.733560
2026-06-15,USD,1.099356
2026-06-16,CHF,0.966456
2026-06-16,GBP,0.737437
2026-06-16,USD,1.099336
2026-06-17,CHF,0.966761
2026-06-17,GBP,0.736295
2026-06-17,USD,1.105977
2026-06-18,CHF,0.966888
2026-06-18,GBP,0.734844
2026-06-18,USD,1.110622
2026-06-19,CHF,0.969683
2026-06-19,GBP,0.740232
2026-06-19,USD,1.117103
2026-06-22,CHF,0.971554
2026-06-22,GBP,0.741432
2026-06-22,USD,1.115735
2026-06-23,CHF,0.974142
2026-06-23,GBP,0.743508
2026-06-23,USD,1.111736
2026-06-24,CHF,0.974825
2026-06-24,GBP,0.741968
2026-06-24,USD,1.104821
2026-06-25,CHF,0.972490
2026-06-25,GBP,0.743079
2026-06-25,USD,1.104278
2026-06-26,CHF,0.974742
2026-06-26,GBP,0.742988
2026-06-26,USD,1.101138
2026-06-29,CHF,0.976465
2026-06-29,GBP,0.740588
2026-06-29,USD,1.105385
2026-06-30,CHF,0.976964
2026-06-30,GBP,0.735432
2026-06-30,USD,1.099789
2026-07-01,CHF,0.979692
2026-07-01,GBP,0.738375
2026-07-01,USD,1.101981
2026-07-02,CHF,0.981459
2026-07-02,GBP,0.736109
2026-07-02,USD,1.101594
2026-07-03,CHF,0.982766
2026-07-03,GBP,0.739982
2026-07-03,USD,1.102980
2026-07-06,CHF,0.987372
2026-07-06,GBP,0.738562
2026-07-06,USD,1.099375
2026-07-07,CHF,0.987842
2026-07-07,GBP,0.738380
2026-07-07,USD,1.099149
2026-07-08,CHF,0.989199
2026-07-08,GBP,0.737642
2026-07-08,USD,1.098903
2026-07-09,CHF,0.991453
2026-07-09,GBP,0.739701
2026-07-09,USD,1.108559
2026-07-10,CHF,0.991455
2026-07-10,GBP,0.738478
2026-07-10,USD,1.102610
2026-07-13,CHF,0.991893
2026-07-13,GBP,0.738427
2026-07-13,USD,1.096654
2026-07-14,CHF,0.988544
2026-07-14,GBP,0.740894
2026-07-14,USD,1.093264
2026-07-15,CHF,0.990717
2026-07-15,GBP,0.743635
2026-07-15,USD,1.091088
2026-07-16,CHF,0.993525
2026-07-16,GBP,0.741841
2026-07-16,USD,1.099138
2026-07-17,CHF,0.993587
2026-07-17,GBP,0.741114
2026-07-17,USD,1.096431
2026-07-20,CHF,0.997158
2026-07-20,GBP,0.739100
2026-07-20,USD,1.091100
2026-07-21,CHF,0.994184
2026-07-21,GBP,0.737749
2026-07-21,USD,1.085297
2026-07-22,CHF,0.993277
2026-07-22,GBP,0.740149
2026-07-22,USD,1.094380
2026-07-23,CHF,0.992446
2026-07-23,GBP,0.744211
2026-07-23,USD,1.100643
2026-07-24,CHF,0.995676
2026-07-24,GBP,0.746382
2026-07-24,USD,1.103002
